"track_name","track_artist","track_popularity","track_album_release_date","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","skip_percentage","intentional_percentage","unintentional_percantage","finished_percentage","listens","playing_time_percentage"
"My Songs Know What You Did In The Dark (Light Em Up)","Fall Out Boy",68,"2013-01-01","pop","post-teen pop",0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,186827,0.05,0,1,0.3,20,0.321486990638398
"Whatever It Takes","Imagine Dragons",81,"2017-06-23","pop","post-teen pop",0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,201240,0.0166666666666667,0.05,0.95,0.433333333333333,60,0.506452328894189
"Somebody Told Me","The Killers",69,"2004-06-15","pop","post-teen pop",0.509,0.987,10,-3.198,0,0.0886,8.05e-05,0.000928,0.119,0.647,138.039,197160,0,0,1,0.73134328358209,67,0.726272547790566
"Stacy's Mom","Fountains Of Wayne",73,"2003-01-01","pop","post-teen pop",0.774,0.75,11,-4.927,0,0.0413,0.0021,1.85e-05,0.0808,0.925,118.015,197987,0,0.0512820512820513,0.948717948717949,0.282051282051282,39,0.343042725027401
"Fortunate Son","Creedence Clearwater Revival",80,"1969-11-02","pop","post-teen pop",0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,0.0350877192982456,0.0526315789473684,0.947368421052632,0.526315789473684,57,0.604783787162136
"Thriller","Michael Jackson",68,"2017-09-27","pop","post-teen pop",0.764,0.887,11,-3.725,1,0.0738,0.0816,0.000108,0.847,0.721,118.421,358053,0.08,0,1,0.44,25,0.370264290482135
"Seven Nation Army","The White Stripes",15,"2003-04-01","pop","post-teen pop",0.75,0.462,0,-7.664,1,0.0779,0.00576,0.545,0.307,0.309,123.865,231800,0.0178571428571429,0.142857142857143,0.857142857142857,0.357142857142857,56,0.782216042154567
"I'm Gonna Be (500 Miles)","The Proclaimers",74,"2003-09-01","pop","post-teen pop",0.851,0.551,4,-5.177,1,0.0396,0.151,0,0.0827,0.807,131.922,219467,0,0.0483870967741935,0.951612903225806,0.403225806451613,62,0.511949698661434
"Some Nights","fun.",70,"2012-02-21","pop","post-teen pop",0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,277040,0.027027027027027,0.027027027027027,0.972972972972973,0.432432432432432,37,0.548473339785064
"Thunderstruck","AC/DC",81,"1990-09-24","pop","post-teen pop",0.501,0.889,4,-5.175,1,0.0364,0.000147,0.0114,0.217,0.257,133.519,292880,0,0.0535714285714286,0.946428571428571,0.482142857142857,56,0.612756016603582
"Animal","Neon Trees",68,"2010-01-01","pop","post-teen pop",0.482,0.833,5,-5.611,1,0.0449,0.000346,0,0.365,0.74,148.039,212293,0.0666666666666667,0.133333333333333,0.866666666666667,0.366666666666667,30,0.534542354199149
"Piano Man","Billy Joel",70,"2001-10-02","pop","post-teen pop",0.334,0.472,0,-8.792,1,0.0277,0.6,3.77e-06,0.317,0.431,179.167,336093,0.0338983050847458,0.0338983050847458,0.966101694915254,0.440677966101695,59,0.534792251559508
"More Than a Feeling","Boston",78,"1976","pop","post-teen pop",0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,285133,0,0.037037037037037,0.962962962962963,0.518518518518518,27,0.467624919936648
"Paradise City","Guns N' Roses",16,"1987-01-01","pop","post-teen pop",0.274,0.949,11,-8.642,1,0.0896,0.0214,0.00778,0.218,0.497,100.346,406307,0.115384615384615,0.0769230769230769,0.923076923076923,0.538461538461538,52,0.3963354916735
"Back In Black","AC/DC",83,"1980-07-25","pop","post-teen pop",0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,255493,0.0144927536231884,0.0434782608695652,0.956521739130435,0.492753623188406,69,0.540316456669138
"Perfect","Brooke Alexx",26,"2019-09-05","pop","post-teen pop",0.859,0.557,7,-5.907,0,0.053,0.289,8.13e-05,0.12,0.56,121.977,142859,0.0612244897959184,0.112244897959184,0.887755102040816,0.489795918367347,98,0.909205966036727
"Flares","The Script",59,"2014-09-12","pop","post-teen pop",0.292,0.351,0,-9.883,0,0.0351,0.408,0,0.055,0.0658,164.252,229320,0.0344827586206897,0.0344827586206897,0.96551724137931,0.344827586206897,29,0.261355160985703
"Mean It","Lauv",85,"2019-11-14","pop","post-teen pop",0.746,0.45,7,-8.543,1,0.0872,0.0407,0,0.172,0.336,95.998,232853,0.0238095238095238,0.214285714285714,0.785714285714286,0.523809523809524,42,0.873224942856857
"Misery","Cashae",27,"2019-09-20","pop","post-teen pop",0.879,0.414,9,-5.514,0,0.107,0.0483,0.000413,0.0808,0.721,139.992,161318,0,0.0163934426229508,0.983606557377049,0.311475409836066,61,0.480474163748255
"Royals","Lorde",78,"2013-01-01","pop","post-teen pop",0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,190185,0.05,0.05,0.95,0.2,20,0.403840471120225
"I'm Just a Kid","Simple Plan",70,"2018-04-06","pop","post-teen pop",0.527,0.834,1,-5.531,1,0.0447,0.00107,0.000102,0.0993,0.422,110.065,198333,0,0.0666666666666667,0.933333333333333,0.4,30,0.564546326968617
"Hey, Soul Sister","Train",82,"2010-12-01","pop","post-teen pop",0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.0826,0.795,97.012,216773,0.0238095238095238,0,1,0.261904761904762,42,0.328686712652889
"I'm Yours","Jason Mraz",71,"2008-05-01","pop","post-teen pop",0.686,0.457,11,-8.322,1,0.0468,0.595,0,0.105,0.718,150.953,242187,0,0,1,0.411764705882353,34,0.281061498662069
"The Lazy Song","Bruno Mars",73,"2010-10-05","pop","post-teen pop",0.738,0.804,11,-3.851,1,0.0621,0.332,0,0.279,0.949,174.943,190213,0.0909090909090909,0,1,0.333333333333333,33,0.208911891278501
"Smile","R5",49,"2015-01-01","pop","post-teen pop",0.61,0.789,1,-5.485,0,0.0378,0.00221,0,0.122,0.57,92.021,201533,0.0333333333333333,0.0333333333333333,0.966666666666667,0.483333333333333,60,0.5439283723592
"We Are Young (feat. Janelle Monáe)","fun.",75,"2012-02-14","pop","post-teen pop",0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627,0.0263157894736842,0.0263157894736842,0.973684210526316,0.394736842105263,38,0.555404414150363
"Grace Kelly","MIKA",67,"2006-01-01","pop","post-teen pop",0.675,0.828,0,-5.799,1,0.0454,0.0242,0.0102,0.364,0.669,122.229,187733,0.0172413793103448,0.224137931034483,0.775862068965517,0.46551724137931,58,0.847033029484097
"Hymn for the Weekend","Coldplay",77,"2015-12-04","pop","post-teen pop",0.49,0.743,0,-5.155,0,0.0409,0.255,7.21e-06,0.3,0.363,89.974,258827,0.075,0,1,0.325,40,0.2126124786054
"Paradise","Coldplay",77,"2011-10-24","pop","post-teen pop",0.449,0.585,5,-6.762,1,0.0268,0.0522,8.49e-05,0.0833,0.203,139.627,278719,0.0857142857142857,0.0285714285714286,0.971428571428571,0.342857142857143,35,0.268954343673326
"Pompeii","Bastille",5,"2013-01-01","pop","post-teen pop",0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,214148,0.0810810810810811,0,1,0.405405405405405,37,0.405194008286262
"Feel It Still","Portugal. The Man",66,"2017-03-02","pop","post-teen pop",0.78,0.798,1,-5.151,0,0.0613,0.0406,6.31e-05,0.0733,0.771,78.969,163251,0.0689655172413793,0.137931034482759,0.862068965517241,0.586206896551724,29,0.632259949191841
"Drag Me Down","One Direction",76,"2015-11-13","pop","post-teen pop",0.73,0.703,0,-5.672,0,0.0369,0.109,0,0.0657,0.595,138.113,192120,0.9,0.5,0.5,0.1,20,0.369543514470123
"The Middle","Zedd",84,"2018-01-23","pop","post-teen pop",0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,184732,0,0.025,0.975,0.35,40,0.438586709395232
"Green Light","Lorde",73,"2017-06-16","pop","post-teen pop",0.594,0.721,2,-7.812,1,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,234653,0.0333333333333333,0.1,0.9,0.433333333333333,30,0.537482296554203
"She Looks So Perfect","5 Seconds of Summer",69,"2014-06-27","pop","post-teen pop",0.494,0.951,9,-4.237,1,0.132,0.000569,0,0.327,0.441,160.025,202496,0.121951219512195,0,1,0.439024390243902,41,0.392794871226604
"Poison","Rita Ora",60,"2015-05-18","pop","post-teen pop",0.579,0.738,10,-5.711,1,0.0542,0.0821,1.52e-06,0.232,0.431,124.023,202907,0,0.0384615384615385,0.961538461538462,0.384615384615385,52,0.546988654521909
"Gorgeous","Taylor Swift",67,"2017-11-08","pop","post-teen pop",0.8,0.535,7,-6.684,1,0.135,0.0713,9.48e-06,0.213,0.451,92.027,209680,0.16,0.08,0.92,0.3,50,0.30927327355971
"Mercy","Shawn Mendes",18,"2016-09-23","pop","post-teen pop",0.568,0.686,11,-4.901,0,0.0903,0.133,0,0.11,0.4,148.294,208733,0.0645161290322581,0.032258064516129,0.967741935483871,0.354838709677419,31,0.700672397813969
"One More Night","Maroon 5",72,"2012-01-01","pop","post-teen pop",0.716,0.821,5,-3.435,0,0.0314,0.0558,0,0.0844,0.618,92.997,219547,0.1,0.0333333333333333,0.966666666666667,0.4,30,0.258087334374872
"Counting Stars","OneRepublic",80,"2013-01-01","pop","post-teen pop",0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.118,0.477,122.016,257267,0.147058823529412,0.0294117647058824,0.970588235294118,0.441176470588235,34,0.421492182875241
"Shape of You","Ed Sheeran",86,"2017-03-03","pop","post-teen pop",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,0.0555555555555556,0.111111111111111,0.888888888888889,0.555555555555556,36,0.326927565955776
"Can't Help Falling in Love","Christian Leave",66,"2016-07-01","pop","post-teen pop",0.608,0.269,0,-7.201,1,0.0329,0.983,1.96e-06,0.337,0.389,126.372,135714,0,0.0238095238095238,0.976190476190476,0.404761904761905,42,0.73811243111389
"Shots","Lil Jon",60,"2010-01-01","pop","post-teen pop",0.822,0.865,1,-2.441,1,0.0469,0.00889,1.27e-06,0.122,0.169,128.017,218000,0.111111111111111,0.0416666666666667,0.958333333333333,0.486111111111111,72,0.63110747961264
"Thrift Shop (feat. Wanz)","Macklemore & Ryan Lewis",71,"2012-10-10","pop","post-teen pop",0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,235613,0.0740740740740741,0.037037037037037,0.962962962962963,0.333333333333333,27,0.227506782544068
"Sugar","Maroon 5",80,"2015-05-15","pop","post-teen pop",0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,235493,0.2,0.133333333333333,0.866666666666667,0.311111111111111,45,0.434886906286905
"Heart Attack","Demi Lovato",74,"2013-01-01","pop","post-teen pop",0.504,0.785,8,-4.802,1,0.104,0.0738,0,0.239,0.502,173.968,210840,0.0833333333333333,0,1,0.375,24,0.305379078922406
"Just the Way You Are","Bruno Mars",80,"2010-10-05","pop","post-teen pop",0.637,0.843,5,-5.413,1,0.0432,0.0151,0,0.0876,0.434,109.012,220733,0.16,0.08,0.92,0.32,25,0.370991922367747
"Thinking out Loud","Ed Sheeran",67,"2013","pop","post-teen pop",0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,281560,0.142857142857143,0,1,0.392857142857143,28,0.361313244576137
"She Looks So Perfect","5 Seconds of Summer",69,"2014-06-27","pop","post-teen pop",0.494,0.951,9,-4.237,1,0.132,0.000569,0,0.327,0.441,160.025,202496,0.121951219512195,0,1,0.439024390243902,41,0.392794871226604
"Midnight City","M83",74,"2011-10-17","pop","electropop",0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,243960,0.0384615384615385,0.0769230769230769,0.923076923076923,0.269230769230769,26,0.228874058799046
"Someone New","Quentyn",45,"2019-11-22","pop","electropop",0.588,0.627,5,-7.249,0,0.0453,0.0149,0.105,0.375,0.39,112.018,182143,0.09375,0.03125,0.96875,0.40625,32,0.484193737887264
"Home","New Spell",26,"2019-12-06","pop","electropop",0.536,0.564,8,-11.09,0,0.0345,0.0745,0.00106,0.11,0.471,79.974,237875,0.121212121212121,0.0606060606060606,0.93939393939394,0.333333333333333,66,0.385050271501139
"Home Tonight","Quentyn",36,"2017-09-29","pop","electropop",0.629,0.776,1,-6.555,1,0.0939,0.00157,0.111,0.152,0.485,119.98,210000,0.0476190476190476,0.0476190476190476,0.952380952380952,0.571428571428571,21,0.544198866213152
"Monster","Quentyn",33,"2018-06-15","pop","electropop",0.629,0.79,0,-5.384,0,0.0327,0.23,0,0.114,0.201,107.006,217570,0.0555555555555556,0,1,0.305555555555556,36,0.414953169605695
"Paradise","So So Sun",20,"2019-12-20","pop","electropop",0.671,0.725,5,-7.247,1,0.0359,0.00411,0.0202,0.234,0.41,114.96,215102,0.0857142857142857,0.0285714285714286,0.971428571428571,0.342857142857143,35,0.348498320398163
"If I Lose Myself - Alesso vs OneRepublic","OneRepublic",67,"2014-01-01","pop","electropop",0.519,0.754,2,-5.689,1,0.0402,0.258,3.75e-06,0.139,0.16,125.975,215187,0.0967741935483871,0.0645161290322581,0.935483870967742,0.32258064516129,31,0.356162689405779
"One Dance","Drake",20,"2016-05-06","pop","electropop",0.791,0.619,1,-5.886,1,0.0532,0.00784,0.00423,0.351,0.371,103.989,173987,0.0294117647058824,0.0294117647058824,0.970588235294118,0.323529411764706,34,0.497972634196132
"Don't Wanna Know","Maroon 5",11,"2016-10-11","pop","electropop",0.777,0.627,7,-6.142,1,0.0792,0.356,0,0.0956,0.444,100.054,214480,0.114285714285714,0.0285714285714286,0.971428571428571,0.257142857142857,35,0.370686710715618
"First Time","Kygo",69,"2017-04-28","pop","electropop",0.633,0.592,0,-7.245,0,0.112,0.197,0,0.099,0.679,90.066,193511,0,0.0384615384615385,0.961538461538462,0.5,26,0.470097108373485
"Whatever It Takes","Imagine Dragons",18,"2017-06-23","pop","electropop",0.675,0.649,1,-4.953,1,0.0315,0.0429,0,0.128,0.537,134.955,201240,0.0166666666666667,0.05,0.95,0.433333333333333,60,0.506452328894189
"Summer","Calvin Harris",79,"2014-10-31","pop","electropop",0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533,0.03125,0,1,0.5,32,0.587427482665492
"Without Me","Halsey",88,"2018-10-04","pop","electropop",0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,0.05,0.1,0.9,0.75,20,1.11736652104274
"Happier","Marshmello",89,"2018-08-17","pop","electropop",0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,214290,0.0555555555555556,0,1,0.5,72,0.498234998262998
"Bad Liar","Imagine Dragons",13,"2018-11-06","pop","electropop",0.383,0.637,3,-6.993,1,0.0703,0.0722,0,0.368,0.0827,177.913,260773,0,0.04,0.96,0.6,25,0.519190560372431
"Rise","Jonas Blue",76,"2018-05-25","pop","electropop",0.69,0.784,1,-4.653,1,0.032,0.323,0,0.203,0.669,106.066,194408,0.0384615384615385,0.0384615384615385,0.961538461538462,0.807692307692308,26,0.640858796567409
"One Dance","Drake",12,"2016-04-05","pop","electropop",0.771,0.629,1,-5.79,1,0.0511,0.00802,0.00252,0.356,0.362,103.918,173975,0.0294117647058824,0.0294117647058824,0.970588235294118,0.323529411764706,34,0.498006982071461
"Radioactive","Imagine Dragons",16,"2012-09-04","pop","electropop",0.473,0.777,9,-3.698,1,0.059,0.119,7.87e-05,0.671,0.21,136.249,186813,0.189189189189189,0.0810810810810811,0.918918918918919,0.45945945945946,37,0.491197513455065
"Paradise","Coldplay",77,"2011-10-24","pop","electropop",0.449,0.585,5,-6.762,1,0.0268,0.0522,8.49e-05,0.0833,0.203,139.627,278719,0.0857142857142857,0.0285714285714286,0.971428571428571,0.342857142857143,35,0.268954343673326
"On Top Of The World","Imagine Dragons",19,"2012-09-04","pop","electropop",0.507,0.923,0,-5.581,1,0.173,0.0818,4.63e-06,0.0951,0.768,99.252,189840,0.0476190476190476,0.0238095238095238,0.976190476190476,0.404761904761905,42,0.425093687917645
"FourFiveSeconds","Rihanna",21,"2015-01-24","pop","electropop",0.579,0.268,2,-5.65,1,0.0442,0.868,0,0.12,0.321,205.903,188238,0.0540540540540541,0,1,0.351351351351351,37,0.565088101520703
"Closer","The Chainsmokers",62,"2016-11-04","pop","electropop",0.736,0.541,8,-5.597,1,0.0297,0.415,0,0.11,0.662,94.962,245507,0.0619469026548673,0.0707964601769911,0.929203539823009,0.407079646017699,113,0.490293501715486
"First Time","Kygo",56,"2017-09-21","pop","electropop",0.551,0.59,0,-7.309,0,0.209,0.225,0,0.102,0.674,180.101,194333,0,0.0384615384615385,0.961538461538462,0.5,26,0.468108666765097
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",76,"2017-06-22","pop","electropop",0.609,0.668,7,-4.284,1,0.0367,0.0552,0,0.167,0.811,80.924,288600,0.0344827586206897,0.0689655172413793,0.931034482758621,0.413793103448276,29,0.404342605204674
"Thunder","Imagine Dragons",85,"2017-06-23","pop","electropop",0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147,0.0357142857142857,0.0357142857142857,0.964285714285714,0.553571428571429,56,0.792936454078498
"Shape of You","Ed Sheeran",86,"2017-03-03","pop","electropop",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,0.0555555555555556,0.111111111111111,0.888888888888889,0.555555555555556,36,0.326927565955776
"Galway Girl","Ed Sheeran",80,"2017-03-03","pop","electropop",0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,170827,0,0,1,0.37037037037037,27,0.310366845036423
"Hymn for the Weekend","Coldplay",77,"2015-12-04","pop","electropop",0.49,0.743,0,-5.155,0,0.0409,0.255,7.21e-06,0.3,0.363,89.974,258827,0.075,0,1,0.325,40,0.2126124786054
"Rolling in the Deep","Adele",75,"2011-01-19","pop","electropop",0.729,0.756,8,-5.119,1,0.0294,0.131,0,0.0527,0.522,104.945,228293,0.0714285714285714,0,1,0.428571428571429,28,0.38028870793235
"One Dance","Drake",83,"2016-05-06","pop","electropop",0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,173987,0.0294117647058824,0.0294117647058824,0.970588235294118,0.323529411764706,34,0.497972634196132
"Secrets","OneRepublic",76,"2009-01-01","pop","electropop",0.516,0.764,2,-6.223,1,0.0366,0.0717,0,0.115,0.376,148.021,224693,0.0357142857142857,0,1,0.464285714285714,28,0.606576052022728
"Sugar","Maroon 5",80,"2015-05-15","pop","electropop",0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,235493,0.2,0.133333333333333,0.866666666666667,0.311111111111111,45,0.434886906286905
"When The Sun Goes Down","The.madpix.project",20,"2017-04-10","pop","electropop",0.503,0.923,7,-5.25,0,0.0516,0.085,0.747,0.271,0.421,118.758,234000,0.0789473684210526,0.0263157894736842,0.973684210526316,0.526315789473684,38,0.483993814664867
"Demons","Imagine Dragons",20,"2012-09-04","pop","electropop",0.327,0.71,3,-2.928,1,0.0547,0.202,9e-05,0.28,0.416,179.561,175200,0.09375,0.015625,0.984375,0.453125,64,0.638204462756849
"Don't Wanna Know","Maroon 5",15,"2016-10-11","pop","electropop",0.783,0.623,7,-6.126,1,0.08,0.338,0,0.0975,0.447,100.048,214480,0.114285714285714,0.0285714285714286,0.971428571428571,0.257142857142857,35,0.370686710715618
"Counting Stars","OneRepublic",16,"2013-01-01","pop","electropop",0.662,0.71,1,-4.945,0,0.0364,0.0603,0,0.119,0.465,121.979,257267,0.147058823529412,0.0294117647058824,0.970588235294118,0.441176470588235,34,0.421492182875241
"Mercy","Shawn Mendes",9,"2017-04-20","pop","electropop",0.561,0.674,4,-4.882,0,0.0818,0.118,0,0.111,0.383,148.127,208733,0.0645161290322581,0.032258064516129,0.967741935483871,0.354838709677419,31,0.700672397813969
"We Are Young (feat. Janelle Monáe)","fun.",75,"2012-02-14","pop","electropop",0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627,0.0263157894736842,0.0263157894736842,0.973684210526316,0.394736842105263,38,0.555404414150363
"Be Still","Big Boi",27,"2010-01-01","pop","electropop",0.656,0.636,0,-5.617,1,0.16,0.462,0,0.52,0.692,119.709,310253,0.0465116279069767,0.0697674418604651,0.930232558139535,0.534883720930233,86,0.411348944848387
"A Sky Full of Stars","Coldplay",78,"2014-05-19","pop","electropop",0.551,0.636,6,-7.125,1,0.0281,0.00713,0.00203,0.217,0.153,124.996,268467,0.0810810810810811,0.027027027027027,0.972972972972973,0.243243243243243,37,0.252189433116698
"Malibu","Miley Cyrus",77,"2017-09-29","pop","electropop",0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,231907,0.0810810810810811,0.540540540540541,0.45945945945946,0.324324324324324,37,0.932360933594187
"One Dance","Drake",68,"2016-05-13","pop","electropop",0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,173987,0.0294117647058824,0.0294117647058824,0.970588235294118,0.323529411764706,34,0.497972634196132
"Yellow","Coldplay",81,"2000-07-10","pop","electropop",0.429,0.661,11,-7.227,1,0.0281,0.00239,0.00013,0.234,0.285,173.365,266773,0.0256410256410256,0,1,0.384615384615385,39,0.523380340550744
"Fix You","Coldplay",81,"2005-06-07","pop","electropop",0.209,0.418,3,-8.74,1,0.0338,0.163,0.00195,0.113,0.123,138.265,295533,0.0294117647058824,0,1,0.323529411764706,34,0.303340763577512
"Viva La Vida","Coldplay",78,"2008-05-26","pop","electropop",0.485,0.619,5,-7.115,0,0.0289,0.0941,3.31e-06,0.109,0.416,138.017,242373,0.0208333333333333,0.0208333333333333,0.979166666666667,0.5625,48,0.666186260433299
"Riptide","Unlike Pluto",57,"2019-04-26","pop","electropop",0.585,0.685,1,-6.49,0,0.0502,0.388,0,0.11,0.46,145.983,193973,0.0666666666666667,0,1,0.4,30,0.41007786307029
"The Wall","Alok",65,"2019-06-28","pop","electropop",0.682,0.91,11,-2.314,1,0.0431,0.00953,0.0673,0.0732,0.536,122.943,159500,0.117647058823529,0.0588235294117647,0.941176470588235,0.323529411764706,34,0.366234187718975
"Hold On","French 79",43,"2019-11-08","pop","electropop",0.54,0.812,5,-8.336,1,0.0373,0.00436,0.954,0.11,0.0578,120.006,256008,0.0206185567010309,0.103092783505155,0.896907216494845,0.505154639175258,97,0.582788690237451
